EntrezGeneID	CT22	CT23	CT24	CT48	CT50	CTH26	CTH28	CTH46	CTH47	CTH49
100503659	6.85	6.93	6.68	6.63	6.61	6.48	6.22	6.44	6.45	6.2
100503660	4.89	4.86	4.73	4.73	4.66	4.83	4.85	5.02	4.82	4.73
100503661	5.65	5.44	5.16	5	5.11	5.33	4.87	5.3	5	4.84
100503664	5.92	5.86	5.75	5.98	6.06	5.53	5.86	6.07	5.93	6.04
100503670	7.11	6.85	6.87	7	6.69	7.51	6.99	7.11	7.09	7.13
100503674	3.68	3.58	3.54	3.5	3.45	3.52	3.58	3.77	3.6	3.53
100503690	5.04	4.93	5	4.65	4.78	5.1	5.07	4.97	4.85	4.97
100503703	4.84	4.75	5.15	4.67	4.95	4.65	4.71	4.78	4.79	4.23
100503704	6.46	6.72	6.52	6.37	6.47	6.53	6.6	6.35	6.35	6.52
100503710	6	5.96	5.81	5.9	5.99	5.61	5.68	5.76	5.91	5.72
100503716	5.57	5.32	5.14	5.05	5.16	5.39	5.08	5.37	5.34	5.39
100503725	5.5	5.54	5.37	5.63	5.4	5.47	5.38	5.55	5.2	5.48
100503727	5.04	5.16	4.97	5.04	5.06	5.12	4.97	5.02	5.03	5.12
100503729	4.34	4.22	4.05	4.4	3.86	4.33	4.28	4.3	4.22	4.45
100503734	6.34	6.19	6.33	6.08	5.98	6.08	5.84	5.67	5.87	5.85
100503742	2.94	2.48	2.69	2.28	2.93	2.89	2.71	3.4	2.58	3.09
100503743	4.13	4.13	4.38	4.05	3.98	4.02	3.9	4.05	3.73	4.2
100503751	5.63	5.84	5.61	5.67	5.79	5.62	5.54	5.46	5.56	5.68
100503754	5.61	5.8	5.05	5.44	5.67	5.49	5.54	5.67	5.58	5.78
100503759	5.56	5.51	5.37	5.65	5.69	5.3	5.49	5.34	5.34	5.28
100503783	4.79	5.11	4.7	4.75	4.86	4.77	4.49	5.06	4.76	4.43
100503785	3.31	3.18	3.27	3.28	3.37	3.48	3.87	3.6	3.84	3.28
100503790	6.22	6.25	5.75	5.92	6.08	5.94	6.36	6.38	6.21	6.41
100503794	5.2	4.8	5.13	4.74	4.79	4.96	5.05	4.88	4.68	4.99
100503797	5.82	5.87	5.34	5.21	5.42	5.67	5.67	5.46	5.45	5.23
100503799	6.03	5.95	6.19	6.11	6.37	6.36	6.97	6.71	6.6	6.94
100503800	5.73	5.75	5.64	6.13	6.01	5.89	5.61	6.01	5.58	5.96
100503802	4.49	4.12	4.25	4.36	4.38	4.2	4.01	4.21	4.07	3.87
100503803	4.82	4.93	4.89	4.3	4.85	4.7	5.17	4.99	4.43	5.1
100503808	3.4	2.86	3.45	3.7	3.03	3.49	2.48	3.06	3.12	3.82
100503810	6.06	6.01	6.02	6.04	6.1	5.94	5.73	5.95	5.95	5.89
100503812	6.89	6.66	6.66	6.67	6.71	6.63	5.88	5.84	6.27	6.05
100503816	5.69	5.49	5.82	5.54	5.49	5.55	5.5	5.69	5.46	5.62
100503817	4.21	4.25	4.67	4.43	4.42	4.57	4.47	4.36	4.86	4.1
100503823	7.05	6.97	7.05	7.06	7.1	7.11	7.13	7.04	6.95	7.02
100503827	6.74	6.57	6.4	6.39	6.52	6.34	6.47	6.1	6.16	6.38
100503830	4.39	3.95	3.77	3.74	3.93	4.02	4.06	4.41	3.74	4.38
100503842	6.88	6.83	6.68	6.66	6.72	6.92	6.71	6.75	6.62	6.81
100503846	6.04	6.16	6.47	6.31	6.16	6.35	6.22	6.05	5.9	5.93
100503849	6.02	6.01	6.24	6.35	6.19	6.1	6.33	5.98	6.07	6.09
100503855	6.93	6.81	7.19	6.8	7.06	6.71	6.78	6.53	6.55	6.62
100503856	5.06	4.7	4.25	4.76	4.85	4.39	4.53	4.65	4.63	4.84
100503859	3.09	3.17	2.92	2.61	3.05	2.92	2.8	2.94	3.07	2.94
100503866	6.12	6.1	6.23	5.5	5.8	5.94	5.93	5.87	5.7	6.1
100503868	5.73	5.86	5.83	5.7	5.61	5.78	5.61	5.22	5.88	5.1
100503869	5.68	5.58	5.6	5.62	5.72	5.77	5.61	5.68	5.37	5.49
100503872	6.07	5.72	5.64	5.46	5.66	5.7	5.73	5.74	5.11	5.69
100503873	6.24	6.39	6.21	5.82	6.27	6.26	6.07	6.15	6.04	6.38
100503874	4.27	4.24	4.46	4.41	4.14	4.72	4.18	3.8	4.16	4.16
100503876	5.28	5.49	5.49	5.59	5.58	5.14	5.54	5.31	5.38	5.12
100503879	5.05	4.63	4.72	4.79	4.76	4.6	4.58	4.46	4.33	4.91
100503882	5.55	5.28	5.04	5.01	5.1	4.79	4.94	5.13	5.1	4.75
100503884	6.41	6.71	6.68	6.51	6.43	6.44	6.4	6.2	6.29	6.36
100503890	6.89	6.88	6.7	7	6.86	6.56	7	6.98	7.11	7.16
100503895	4.57	4.44	4.33	4.36	4.38	4.32	4.29	3.72	4.6	4.47
100503902	6.73	6.26	6.67	6.36	6.62	6.94	8.08	8.21	7.89	9.47
100503907	7.02	7.22	6.76	7.15	6.89	7.12	7.84	7.73	7.54	8.29
100503908	5.66	5.38	5.3	5.23	5.24	5.29	5.18	4.99	5.1	5.25
100503910	9.44	9.5	9.93	9.38	9.41	10.09	9.8	9.56	9.99	9.35
100503912	6.9	7.11	7.3	7.57	7.82	7.89	8.27	8.16	8.4	9.26
100503915	5.8	5.81	5.95	6.07	5.95	5.56	6.43	6.47	6.47	6.32
100503921	6.31	6.49	6.73	6.72	7	6.63	6.68	6.72	6.78	6.67
100503922	6.35	6.12	6.56	6.42	6.53	6.24	6.11	6.25	5.87	6.18
100503923	6.22	6.1	6.01	6.24	6.15	5.9	6.62	6.35	6.64	6.9
100503924	5.58	5.49	5.47	5.45	5.64	5.54	5.39	5.83	5.3	5.42
100503925	4.77	4.56	4.36	4.41	4.23	4.45	4.27	4.21	4.12	4.36
100503949	10.07	10.23	10.16	10.05	10.22	10.04	9.69	9.5	9.43	9.63
100503961	7.2	7.66	7.65	7.66	7.67	7.51	6.88	5.72	6.8	6.82
100503962	5.81	6.04	5.54	5.55	5.7	5.93	5.54	5.39	5.31	5.28
100503964	2.73	2.45	2.19	2.58	2.43	2.68	2.52	2.41	2.63	2.35
100503965	4.66	5.41	5.15	4.67	4.9	5.32	5.17	5.56	5.23	5.21
100503969	7.05	6.76	6.89	7.02	6.95	7.14	6.45	5.72	6.48	5.91
100503970	3.29	3.28	2.96	3.41	2.95	3.2	3.3	3.16	3.36	3.39
100503991	5.5	5.38	5.21	5.31	5.28	5.37	5.15	5.19	5.33	5.18
100503992	3.86	4.04	3.7	4.06	3.85	3.87	3.92	3.51	3.8	3.79
100503999	4.25	4.44	4.95	4.55	4.75	4.58	4.85	4.31	4.52	4.5
100504003	3.86	3.79	4.01	3.86	3.82	3.72	4.22	4.13	3.99	4.25
100504007	6.31	6.24	6.04	5.93	6.08	6.12	5.95	5.82	5.95	6.17
100504014	3.64	3.39	3.22	3.34	3.71	3.62	3.91	3.26	3.86	5.47
100504017	5.72	5.82	6.19	5.94	5.97	6.13	5.82	5.59	5.76	5.68
100504018	4.02	4.45	4.29	4.57	4.52	4.52	3.8	4.09	4.25	3.67
100504019	5.11	5.1	5.1	4.79	4.93	5.1	4.94	4.98	4.94	4.75
100504023	5.35	5.38	4.86	5.03	5.03	5.1	4.77	5.08	4.75	5.06
100504026	6.18	6.09	5.44	5.74	5.56	5.75	6.07	5.87	5.88	5.98
100504029	5.4	6.03	6.11	6.01	6.11	6.21	5.87	5.9	6.01	5.81
100504036	5.74	5.39	5.28	4.98	5.25	5.41	5.25	5.11	5.09	5.35
100504040	6.12	6	5.93	6.14	5.96	6.2	5.91	6.19	6.18	6.06
100504046	5.85	5.86	6.16	6.32	5.99	6.51	6.17	5.81	6.21	6.28
100504048	6.03	6.18	5.74	6.05	5.83	5.64	5.92	5.48	5.92	5.81
100504049	5.85	5.59	5.51	5.51	5.35	5.52	5.43	5.5	5.23	5.39
100504056	5.48	5.28	4.94	4.82	4.9	5.08	5.11	5.3	4.73	4.86
100504058	7.06	7.3	7.42	7.93	7.7	7.08	6.95	7.18	6.98	6.8
100504061	5.65	5.39	5.24	5.28	5.01	5.14	5.4	5.5	5.15	5.47
100504068	5.73	5.93	5.81	5.69	5.71	5.35	5.66	5.65	5.52	5.54
100504069	4.68	4.32	4.5	4.36	4.26	4.46	3.93	3.8	4.26	4.51
100504070	3.67	3.19	3.07	3.18	3.2	3.72	3.27	3.14	3.09	3.28
100504083	4.91	5.11	4.84	4.24	4.62	4.47	4.9	4.69	4.85	4.53
100504089	9.24	9.39	9.24	9.35	9.29	9.78	9.71	9.42	9.45	9.64
100504101	5.25	5.04	4.88	5.04	5.13	4.7	5.11	4.87	5.15	5.12
100504102	7.17	7.08	7.42	7.34	7.43	6.83	5.96	5.81	6.02	6.39
100504104	4.71	5.04	5.15	4.98	5.06	4.79	4.62	5.21	4.76	5.14
100504106	6.54	6.7	7.06	6.78	7.05	6.73	6.22	6.15	6.01	5.98
100504112	6.12	6.2	6	5.78	5.8	5.87	5.97	5.8	5.76	5.98
100504114	6.53	6.59	6.33	6.15	6.43	6.45	6.5	6.52	6.09	6.35
100504116	6.64	6.74	6.68	6.55	6.73	6.64	6.36	6.58	6.53	6.68
100504117	6.21	6.04	6.19	6.38	6.21	6.04	6.18	6.4	6.36	5.88
100504119	4.36	4.18	4.21	4.13	3.88	3.98	4.19	4.26	4.26	4.25
100504121	5.94	5.8	5.84	5.7	5.91	5.58	5.48	5.31	5.43	5.35
100504140	5.39	5.42	5.44	5.46	5.48	5.31	5.57	5.46	5.61	5.59
100504141	5.27	5.33	5.39	5.2	5.11	5.24	5.1	5.02	5.14	5.2
100504145	4.25	4.3	4.11	3.99	4.27	4.18	3.98	4.1	4.03	3.99
100504154	5.78	6.14	6.24	6.17	6.08	5.85	5.81	5.98	5.72	5.98
100504156	6.18	5.99	6.04	5.68	5.89	5.9	5.81	5.79	5.91	5.81
100504159	5.81	5.74	5.45	5.6	5.54	5.82	5.71	5.33	5.22	5.68
100504162	5.7	5.65	5.54	5.39	5.55	5.33	5.31	5.29	5.21	5.45
100504164	2.37	2.24	2.41	2.75	2.13	3	2.98	2.4	2.37	2.36
100504166	6.98	6.66	6.88	6.84	6.7	6.87	6.79	6.77	6.88	6.81
100504169	5.06	5.08	4.61	4.81	4.98	4.91	4.66	4.77	4.6	4.56
100504170	5.24	5.73	5.54	5.8	5.81	5.57	6.29	6.15	5.79	6.25
100504173	9.12	9.3	9.12	9.39	9.4	9.19	9.32	9.27	9.18	9.19
100504175	6.16	6.14	6.04	6.16	5.88	6.04	6.47	6.51	6.32	6.95
100504177	6.06	5.88	5.85	5.76	5.61	5.77	5.91	5.77	5.55	5.69
100504178	5.52	5.35	5.62	5.11	5.06	5.49	5.32	5.52	5.12	5.66
100504183	5.2	5.43	5.44	5.42	5.42	5.35	5.4	5.68	5.46	5.35
100504184	4.65	4.3	4.09	4.17	4.33	4.16	4.22	4.11	4.21	4.28
100504186	6.88	6.77	6.78	6.76	6.62	6.67	5.98	6.05	6.26	6.13
100504191	5.96	5.98	5.94	6.13	6	5.68	5.97	5.72	5.88	5.79
100504195	6.35	6.66	6.38	6.4	6.38	6.42	5.87	5.64	6.06	5.86
100504196	5.22	5.33	5.27	5.61	5.28	5.26	5.24	5.43	5.23	5.14
100504201	4.31	4.3	4.07	4.11	4.05	4.13	4.1	4.03	4.03	4.35
100504202	4.88	4.76	5.7	5.76	5.02	5.35	5	4.54	4.86	5.02
100504206	5.04	5	4.78	4.7	4.53	4.73	4.53	4.81	4.77	4.85
100504207	6.87	6.72	6.65	6.48	6.5	6.61	6.46	6.42	6.39	6.41
100504211	6.76	6.74	6.94	6.88	7.03	6.32	6.69	6.43	6.58	6.81
100504215	6.47	6.65	6.77	6.62	6.62	6.81	6.69	6.64	6.74	7.16
100504221	4.9	4.76	4.45	4.46	4.21	4.58	4.69	4.48	4.6	4.7
100504225	4.75	5.32	4.89	5.13	5.06	4.7	4.79	4.82	5.13	4.85
100504229	6.57	6.5	6.57	6.88	6.73	6.76	6.46	6.52	6.57	6.38
100504230	10.18	9.91	10.37	10.39	10.36	9.6	10.54	10.91	10.63	10.66
100504231	6.22	6.81	6.73	6.65	6.61	6.49	6.22	6.23	6.16	6.36
100504232	4.37	4.1	4.27	4.23	4.62	4.28	3.87	4.2	4.66	4.28
100504234	7.52	7.13	7.56	7.52	7.29	6.96	6.63	6.21	6.89	6.29
100504235	5.6	5.69	5.36	5.17	5.23	5.18	5.37	4.95	5.21	5.36
100504249	4.93	4.85	4.26	4.54	4.54	4.54	4.78	4.22	4.27	4.89
100504254	4.74	4.89	4.68	4.81	4.48	4.68	4.78	4.72	4.69	4.69
100504255	4.61	4.45	4.4	4.57	4.58	4.56	3.97	4.5	4.19	4.06
100504258	5.08	4.58	4.79	4.32	4.49	4.84	4.76	4.75	4.52	4.59
100504261	6.14	5.79	5.94	6.25	6.15	5.78	5.4	5.59	5.53	5.43
100504262	5.71	5.46	5.53	5.54	5.69	5.47	5	4.91	5.17	5.09
100504265	5.7	5.42	5.35	5.58	5.31	5.12	4.92	5.17	5.1	5.29
100504267	6.15	6.54	6.26	6.3	6.38	6.25	6.05	6	6	6.08
100504268	4.96	5.04	5.13	4.97	4.91	4.91	5.03	4.64	5.04	5.16
100504278	5.6	5.48	5.54	5.71	5.65	5.82	5.73	5.75	5.78	5.7
100504283	4.16	4.47	4.19	4.44	4.2	4.26	4.25	4.23	4.14	4.13
100504285	6.3	6.06	5.86	6.17	5.88	5.95	5.66	5.69	5.61	5.69
100504287	7.84	7.76	8.7	8.69	8.65	7.35	8.31	8.07	8.18	8.88
100504291	4.74	4.73	4.56	4.76	4.39	4.71	4.42	4.67	4.25	4.74
100504292	2.83	3.21	2.9	3.01	2.85	2.87	2.79	3	3.38	2.98
100504297	7.14	6.91	6.91	7.14	6.99	6.97	6.73	6.6	6.71	6.51
100504301	4.65	4.53	4.63	4.7	4.54	4.77	4.58	4.5	4.6	4.55
100504304	4.61	4.76	4.56	4.52	4.54	4.39	4.15	4.34	4.48	4.02
100504309	6.6	6.69	6.88	6.79	6.67	5.97	6.22	6.36	6.61	6.08
100504312	5.81	5.5	6.07	5.71	5.85	5.74	5.27	5.38	5.22	5.15
100504320	6.5	6.62	6.86	6.8	6.81	6.65	6.55	6.51	6.62	6.65
100504323	3.18	3.32	3.34	3.15	3.12	3.34	3.25	3.09	3.04	3
100504333	5.35	5.13	4.95	4.97	5.19	5.06	5.07	5.23	5.07	5.04
100504344	8.39	8.45	8.13	8.06	8.18	7.89	7.94	8.17	7.69	8.22
100504347	5.26	5.19	5.22	5.05	5.07	5.26	5.03	4.8	5.19	5.31
100504350	5.42	5.44	5.44	5.47	5.19	5.58	5.47	5.33	5.32	5.61
100504352	5.1	5.45	5.34	4.99	4.77	5.59	5.37	5.33	5.15	5.21
100504356	5.21	5.28	4.81	4.69	4.68	4.72	5.08	4.72	4.49	4.54
100504360	6.39	6.02	5.99	5.83	6.18	6.03	5.77	5.81	6.09	6.01
100504361	6.47	6.32	6.35	6.4	6.45	6.46	6.31	6.38	6.34	6.34
100504371	5.2	5.02	4.65	4.99	5.04	4.92	4.65	4.9	4.9	5.16
100504375	5.45	5.55	5.22	5.47	5.34	5.16	5.19	5.42	5.11	5.99
100504377	7.87	7.97	8.12	8.17	8.28	8.16	7.94	8.05	7.83	8.09
100504379	4.78	4.82	4.66	4.49	4.77	4.74	4.33	4.31	4.57	4.51
100504389	5.58	5.51	5.7	5.76	5.59	5.17	5.58	5.65	5.74	5.71
100504399	4.98	4.89	4.8	4.69	4.71	4.68	4.71	4.59	4.54	4.55
100504400	3.05	2.85	2.85	3.11	3.19	3.09	3.12	2.53	3.07	3.02
100504404	4.82	4.63	4.92	4.49	4.56	4.61	4.56	4.54	4.64	4.47
100504406	5.58	5.59	5.44	5.42	5.34	5.08	5.18	5.12	5.12	5.13
100504411	3.53	3.74	3.65	3.66	3.62	3.39	3.67	3.48	3.48	3.48
100504412	5.35	5.26	5.32	5.45	5.33	5.46	5.44	5.42	5.09	5.01
100504413	2.21	2.15	2.17	1.49	1.94	3	2.35	1.99	2.1	3.56
100504421	6.96	7.16	7.18	7.11	7.06	7.17	7.2	7.13	7.14	7.05
100504425	6.03	6.19	6.14	6.01	6.14	5.99	5.77	5.76	5.71	5.91
100504429	4.59	5.01	4.67	4.43	4.79	4.98	4.65	4.7	4.1	4.69
100504444	5.29	5.64	5.38	5.06	5.58	5.12	5.29	5.36	5.08	5.18
100504446	6.2	6.32	6.28	6.17	6.22	6.27	6.15	6.31	5.89	5.9
100504452	6.02	6.39	6.32	6.43	6.46	6.43	6.99	7.22	7.21	7.87
100504453	6.98	6.63	6.98	6.94	6.79	6.68	7.4	7.26	7.41	7.44
100504454	4.86	4.93	4.61	5.31	4.92	4.71	4.43	4.53	4.96	4.79
100504455	5.79	5.86	5.67	5.56	5.81	5.78	5.51	5.67	5.51	5.52
100504457	4.84	4.22	3.94	4.28	4.54	4.42	4.37	4.33	4.34	4.42
100504458	4.23	4.44	3.9	3.99	3.85	3.79	4.05	4.04	4.1	4.12
100504461	3.99	3.91	3.52	3.87	3.97	4.11	3.55	3.74	3.53	3.95
100504464	5.63	5.57	5.3	5.41	5.4	5.07	4.72	4.94	5.04	5.09
100504467	5.42	5.3	5.16	5.06	5.11	5.35	4.83	5.09	4.86	5.21
100504469	6.84	6.78	6.87	6.26	6.61	6.84	6.31	6.68	6.5	6.48
100504474	5.89	5.77	5.46	5.69	5.61	5.62	5.48	5.62	5.53	5.77
100504477	4.67	4.73	4.61	4.59	4.63	4.32	4.47	4.81	4.82	4.73
100504484	4.04	4.24	3.65	2.94	3.82	3.81	3.92	4.11	3.22	3.64
100504486	7.39	7.18	7.49	7.42	7.24	7.44	7.97	8.08	8.04	9.27
100504491	6.33	6.35	6.63	6.45	6.39	6.41	5.79	6	6.43	5.75
100504494	2.05	2.94	3.31	2.82	3.09	2.68	3.01	2.21	2.66	2.51
100504496	6.48	6.52	6.71	6.77	6.62	6.47	6.33	6.3	6.31	6.24
100504497	4.73	4.96	4.66	5	4.54	4.68	4.75	4.86	4.4	4.46
100504501	5.76	5.82	6.43	6.39	6.43	6.31	6.41	6.3	6.8	6.88
100504504	6.41	6.68	6.46	6.63	6.53	6.5	6.33	6.51	6.63	6.22
100504512	5.73	5.24	5.29	5.76	5.59	5.54	5.41	5.52	5.72	5.37
100504516	4.69	4.01	4.39	4.62	5.15	5.03	6.61	6.34	6.58	6.26
100504518	5.76	5.57	5.61	5.69	5.84	5.97	5.64	6.1	5.48	5.78
100504521	5.95	6.41	6.12	6.28	5.92	6.11	5.75	5.87	5.99	5.85
100504524	6.62	7.18	7.38	7.27	7.25	7.15	7.43	7.24	7.39	7.26
100504525	2.66	2.51	2.2	2.5	2.34	2.51	2.46	2.39	2.5	2.59
100504526	5.5	5.2	5.38	5.36	5.22	5.1	5.5	5.41	5.02	5.27
100504527	6.53	6.49	6.69	6.73	6.76	6.01	6.26	5.88	5.96	6.36
100504539	4.86	5.56	5.1	5.38	5.32	4.88	5.52	5.18	5.18	5.14
100504540	4.61	5.13	4.63	4.94	4.81	4.84	4.42	4.89	5.14	4.81
100504544	4.37	4.19	4.17	4.26	4	4.16	4.33	4.22	4.02	4.14
100504549	6.58	6.89	6.5	6.65	6.53	6.44	6.23	6.02	6.51	6.25
100504556	6.53	6.41	6.66	6.81	6.85	6.48	6.35	6.39	6.54	6.39
100504560	4.82	4.68	4.3	4.64	4.68	4.34	4.48	4.4	4.35	4.53
100504561	5.64	5.66	5.63	5.83	5.65	5.5	5.24	5.48	5.62	5.71
100504566	8.61	8.39	8.62	8.35	8.19	8.31	8.43	8.55	8.39	8.55
100504568	5.57	5.68	5.19	5.63	5.63	5.43	5.08	5.39	5.35	5.5
100504577	5.27	5.48	5.31	5	5.03	5.49	5.47	5.44	5.59	5.37
100504586	8.02	8.21	8.13	8.11	8.06	7.68	6.7	6.62	6.89	6.75
100504591	6.28	6.14	6.28	6.08	6.39	5.93	6.41	6.88	6.64	6.32
100504592	3.89	3.7	4.11	3.69	3.69	3.48	3.64	3.36	3.63	3.85
100504593	5.59	5.67	5.42	5.52	5.2	5.55	5.37	5.56	5.28	5.47
100504594	3.6	3.27	3.24	2.85	3.01	2.91	3.58	3.47	3.55	4.09
100504601	4.82	4.66	4.35	4.45	4.53	4.57	4.64	4.36	4.74	4.7
100504605	5.81	5.66	6.12	6.22	6.01	5.92	5.92	5.59	5.87	5.9
100504608	5.44	5.39	4.82	5.05	5.37	5.36	5.15	5.35	5.29	5.52
100504613	5.57	5.49	5.25	5.49	5.42	5.28	5.32	5.49	5.17	5.49
100504616	6.33	5.71	5.89	5.69	5.86	5.73	5.77	5.7	5.74	6.06
100504626	5.86	5.88	5.8	5.89	5.42	5.66	5.76	5.68	5.74	5.74
100504628	4.75	4.55	4.22	4.68	4.51	4.4	4.14	4.76	4.65	4.6
100504637	7.11	7.43	7.24	7.47	7.54	7.37	7.5	7.48	7.59	7.47
100504639	6.3	6.07	6.53	6.36	6.13	5.97	5.8	6.08	5.98	5.78
100504641	5.5	5.47	5.39	5.43	5.67	5.47	5.35	5.21	5.18	5.06
100504643	5.48	5.23	5.08	4.85	4.98	5.1	5.23	5.07	5.12	5.09
100504645	4.63	4.23	4.62	4.25	4.14	4.13	4.44	4.1	4.16	4.34
100504650	7.12	6.66	6.57	6.52	6.53	6.53	6.39	6.58	6.49	6.73
100504652	4.36	4.28	3.94	4.05	4.15	4.13	3.58	3.61	4.01	4.23
100504653	6.35	6.46	6.21	6.46	6.54	5.89	5.98	5.87	5.89	5.75
100504654	10.67	10.85	10.63	10.71	10.79	10.53	11.07	11.29	11.18	11.08
100504661	5.16	4.8	4.98	4.98	5.27	5.11	5.52	5.34	5.25	5.53
100504663	6.44	6.42	6.48	6.81	6.62	6.5	6.3	6.3	6.17	6.36
100504672	6.1	6.17	5.92	5.63	5.71	5.79	5.93	5.85	5.46	5.87
100504687	5.43	5.42	5.54	5.35	5.27	5.51	5.27	5.24	5.37	5.16
100504689	4.61	4.67	4.57	4.58	4.88	4.66	4.56	4.43	4.62	4.49
100504692	3.75	3.44	3.58	3.83	3.56	3.65	3.49	3.32	3.39	3.6
100504701	3.77	3.72	3.9	3.79	3.54	3.5	3.68	3.24	3.35	3.39
100504703	6.08	6.46	6.35	6.35	6.25	6.23	6.19	6.13	6.41	6.25
100504710	5.69	5.81	6.01	6.01	5.73	5.22	5.66	5.83	6.42	5.89
100504714	6.44	6.43	6.46	6.34	6.4	6.6	6.62	6.34	6.51	6.47
100504717	3.92	4.09	3.83	4.03	3.64	3.99	3.94	3.7	3.76	3.96
100504719	3.43	2.94	3	2.88	3.05	3.21	3.05	3	2.76	3.29
100504720	5.43	5.48	5.26	4.99	5.02	4.89	4.99	5.16	4.86	5.14
100504727	6.01	5.54	6.17	6.12	6.38	5.7	7.27	7.2	6.97	6.99
100504733	5.28	5.35	5.26	4.92	5.04	5.18	5.02	5.13	5.2	5.12
100504734	5.93	5.99	5.8	5.91	6.02	5.37	5.42	5.7	5.34	5.44
100504739	5.29	4.97	5.24	5.44	5.28	4.96	5.23	5.48	5.32	4.94
100504740	5.85	5.91	5.6	5.59	5.8	5.76	5.65	5.39	5.47	5.66
100504746	4.16	4.76	4.63	5.19	4.6	4.81	3.92	4.64	5.16	4.71
100504755	6.7	7.06	6.84	6.8	7.25	6.92	6.57	6.78	6.89	6.76
100504786	5.76	5.79	5.67	5.78	5.16	5.27	5.53	5.55	5.89	5.42
100504804	4.31	3.72	4.4	3.92	4.56	4.75	4.59	3.95	4.47	4.36
100504839	5.11	4.9	4.8	4.85	5.09	5	4.62	4.93	4.84	5.04
100504854	7.83	7.48	7.19	7.21	7.37	6.91	7.6	7.57	7.32	7.33
100504898	8.37	7.47	8.15	7.19	6.8	7.08	6.78	6.28	6.91	6.17
100504959	7.59	7.83	7.9	7.82	7.92	7.71	7.85	7.75	7.84	7.9
100504965	6.09	5.97	5.35	5.48	5.63	5.61	5.6	5.43	5.04	5.6
100504968	5.03	5.53	5.62	5.5	5.4	5.24	5.33	5.51	4.99	5.18
100505001	5.31	5.23	5.09	5.09	5.33	5.16	5.21	4.88	5.26	4.98
100505014	9.32	9.81	9.77	9.97	9.87	9.53	10.37	10.5	10.18	10.18
100505025	3.99	4.15	4.24	4.11	4.03	4.17	3.8	4.32	3.87	4.03
100505026	6.15	6.23	6.09	6.29	6.39	6.38	6.41	6.38	6.04	6.13
100505064	9.79	9.93	9.76	10.02	9.81	10.13	10.15	10.2	10.03	10.1
100505091	6.64	6.56	6.58	6.58	6.46	6.56	6.13	6.1	5.97	5.84
100505096	3.87	3.34	3.13	3.37	3.66	2.84	3.3	3.4	3.97	3.65
100505112	4.82	4.53	4.42	4.55	4.91	4.27	4.41	4.34	4.42	4.48
100505143	5.79	5.84	5.74	5.74	5.76	5.81	5.83	5.43	5.88	5.79
100505155	5.94	6.28	6.31	6.38	6.36	6.87	7.14	7.31	7.26	8.09
100505176	3.77	3.55	3.79	3.41	3.24	3.26	3.17	3.02	3.39	3.24
100505179	8.58	8.57	8.65	8.66	8.77	8.65	8.32	8.23	8.25	8.26
100505199	5.56	5.34	5.16	5.27	5.12	5.16	4.74	4.61	5.05	5.01
100505220	7.76	7.73	7.63	7.56	7.66	7.38	8.09	7.95	7.92	7.99
100505227	5.57	5.5	5.49	5.39	5.54	5.41	5.53	5.73	5.72	5.66
100505230	5.72	5.68	5.51	5.55	5.55	5.49	5.58	5.49	5.82	5.7
100505251	4.76	4.86	4.9	5.01	4.87	4.89	4.88	4.9	4.86	4.96
100505265	1.9	1.94	1.96	1.97	2.21	1.61	1.61	2.21	1.97	1.88
100505283	7.51	7.07	7.48	7.49	7.44	6.95	7.2	7.38	7.26	7.47
100526460	2.41	2.24	3.2	3.17	2.44	2.88	2.6	2.07	2.75	2.56
100526462	5.18	4.87	4.99	4.74	4.52	4.84	5.13	4.91	4.9	4.6
100526463	8.37	8.16	7.97	7.72	8.2	8.11	8.16	7.97	8.05	8.11
100526464	5.32	4.86	5.12	4.43	5.03	5.23	5.06	5.04	4.79	5.05
100526466	4.98	5.74	5.72	5.1	5.61	5.39	4.92	4.99	4.8	5.35
100526470	3.43	2.67	3.36	3.97	3.35	3.8	3.75	3.75	3.58	3.61
100526471	7.19	7.45	7.31	7.45	7.36	6.8	6.87	6.93	6.89	6.95
100526472	5.29	5.1	4.91	4.85	5.05	4.95	4.71	5.26	5.36	5.12
100526473	4.66	4.65	4.25	4.62	4.48	4.77	4.58	4.78	4.85	4.88
100526474	2.47	1.68	2.57	2.35	2.5	2.91	2.33	2.49	2.2	2.45
100526477	5.9	6.01	5.68	5.6	5.58	5.92	5.74	5.56	5.33	5.84
100526478	5.89	5.13	5.12	4.61	5.03	5.16	5.54	5.51	5.19	5.94
100526480	3.04	2.44	2.83	2.7	2.69	2.72	2.58	2.66	3.34	2.58
100526482	2.48	2.54	2.21	2.32	2.25	2.13	2.87	2.08	2.18	2.35
100526489	3.69	4.15	4.4	4.32	3.8	4.15	4.03	4.89	5.11	5.48
100526498	6.14	6.51	6.1	5.83	6.3	6.52	6.72	6.19	6.57	6.7
100526499	5.86	5.89	5.64	5.88	5.73	5.96	5.8	5.4	5.47	5.53
100526500	4.86	5.99	4.98	4.87	5.19	4.84	5.13	5.18	5.2	5.18
100526501	5.1	4.69	5.71	5.58	5.77	5.57	5.51	5.18	5.47	5.26
100526502	5.8	5.72	6.1	5.42	5.73	5.78	5.78	4.76	5.75	5.6
100526503	6.08	6.01	5.47	5.53	5.47	6.02	6.72	7.07	6.34	6.29
100526506	4.64	3.92	4.24	4.89	4.28	4.01	4.09	4.23	3.46	3.93
